HISCO,EN_HISCO_TEXT,STATUS,RELATION,PRODUCT,HISCLASS,HISCLASS_5,SOCPO,HISCAM_U1
77920,Oil Presser (Edible Oils),33,,33,11,5,1,53.45
77920,Oil Presser (Edible Oils),,,33,9,3,1,53.45
77920,Oil Presser (Edible Oils),,,,9,3,2,53.45
77925,Refining MachineOperator (Oils and Fats),32,,,9,3,1,53.45
77925,Refining MachineOperator (Oils and Fats),,,33,9,3,2,53.45
77925,Refining MachineOperator (Oils and Fats),,,,9,3,1,53.45
77930,Hydrogenation Operator (Oils and Fats),,,,,,,
77940,Fish Butcher,32,,,9,3,1,58.74
77940,Fish Butcher,33,,,11,5,1,58.74
77940,Fish Butcher,,,,9,3,2,58.74
77990,Other Food and Beverage Processors,31,,,11,5,42,58.74
77990,Other Food and Beverage Processors,32,,,11,5,2,58.74
77990,Other Food and Beverage Processors,33,,,11,5,2,58.74
77990,Other Food and Beverage Processors,,,33,11,5,3,58.74
77990,Other Food and Beverage Processors,,,,11,5,2,58.74
78000,Tobacco Preparers and Tobacco Product Makers,,,,,,,
78100,"Tobacco Preparer, Specialisation Unknown",23,,25,9,3,1,58.77
78100,"Tobacco Preparer, Specialisation Unknown",31,,25,6,2,3,58.77
78100,"Tobacco Preparer, Specialisation Unknown",32,,25,9,3,1,58.77
78100,"Tobacco Preparer, Specialisation Unknown",33,,25,11,5,1,58.77
78100,"Tobacco Preparer, Specialisation Unknown",,,,9,3,2,58.77
78120,Tobacco Grader,,,25,9,3,1,59.63
78120,Tobacco Grader,,,,9,3,1,59.63
78130,Tobacco Blender,,,25,7,3,2,59.63
78130,Tobacco Blender,,,,7,3,2,59.63
78140,Tobacco Conditioner Operator,,,,,,,
78150,Tobacco Stripper (Hand),,,,,,,
78155,Tobacco Stripper (Hand or Machine),31,,25,11,5,3,54.5
78155,Tobacco Stripper (Hand or Machine),33,,25,11,5,1,54.5
78155,Tobacco Stripper (Hand or Machine),,,,11,5,2,54.5
78160,Tobacco Stripper (Machine),,,,,,,
78170,Tobacco Cutting MachineOperator,33,,25,11,5,1,59.63
78170,Tobacco Cutting MachineOperator,,,25,9,3,2,59.63
78170,Tobacco Cutting MachineOperator,,,,9,3,2,59.63
78190,Other Tobacco Preparers,,,25,9,3,2,58.74
78190,Other Tobacco Preparers,,,,9,3,2,58.74
78200,"Cigar Maker, Specialisation Unknown",11,,,9,3,42,52.49
78200,"Cigar Maker, Specialisation Unknown",23,,,9,3,1,52.49
78200,"Cigar Maker, Specialisation Unknown",31,,,6,2,3,52.49
78200,"Cigar Maker, Specialisation Unknown",32,,,9,3,1,52.49
78200,"Cigar Maker, Specialisation Unknown",33,,,11,5,1,52.49
78200,"Cigar Maker, Specialisation Unknown",,,,9,3,1,52.49
78220,Cigar Maker (Hand),,,,,,,
78230,Cigar Maker (Machine),33,,,11,5,1,52.49
78230,Cigar Maker (Machine),,,,9,3,2,52.49
78290,Other Cigar Makers,31,,,6,2,3,54.79
78290,Other Cigar Makers,33,,,11,5,1,54.79
78290,Other Cigar Makers,,,,9,3,2,54.79
78300,Cigarette Makers,,,,,,,
78320,Cigarette Maker (Machine),32,,,9,3,1,60.83
78320,Cigarette Maker (Machine),,,,9,3,2,60.83
78390,Other Cigarette Makers,,,,,,,
78900,Tobacco Preparers and Tobacco Product Makers Not Elsewhere Classified,,,,,,,
78920,Snuff Maker,,,,9,3,2,58.74
78990,Other Tobacco Preparers and Tobacco Products Makers,33,,,11,5,1,58.74
78990,Other Tobacco Preparers and Tobacco Products Makers,,,,9,3,2,58.74
79000,"Tailors, Dressmakers, Sewers, Upholsterers and Related Workers",,,,,,,
79100,"Tailor, Specialisation Unknown",11,,,7,3,42,53.02
79100,"Tailor, Specialisation Unknown",21,,,6,2,42,53.02
79100,"Tailor, Specialisation Unknown",22,,,7,3,3,53.02
79100,"Tailor, Specialisation Unknown",23,,,9,3,2,53.02
79100,"Tailor, Specialisation Unknown",31,,,6,2,42,53.02
79100,"Tailor, Specialisation Unknown",33,,,9,3,2,53.02
79100,"Tailor, Specialisation Unknown",,21,,,,3,53.02
79100,"Tailor, Specialisation Unknown",,,,7,3,3,53.02
79120,"Tailor, MadetoMeasure Garments",,,,,,,
79130,"Tailor, ReadytoWear Garments",11,,,7,3,42,54.04
79130,"Tailor, ReadytoWear Garments",23,,,9,3,2,54.04
79130,"Tailor, ReadytoWear Garments",31,,,6,2,42,54.04
79130,"Tailor, ReadytoWear Garments",32,,,7,3,2,54.04
79130,"Tailor, ReadytoWear Garments",,,,7,3,3,54.04
79140,Dressmaker,,,,7,3,3,59.72
79190,Other Tailors and Dressmakers,32,,,7,3,2,65.98
79190,Other Tailors and Dressmakers,33,,,9,3,2,65.98
79190,Other Tailors and Dressmakers,,,,7,3,3,65.98
79200,Fur Tailors and Related Workers,21,,,6,2,42,54.04
79200,Fur Tailors and Related Workers,23,,,9,3,2,54.04
79200,Fur Tailors and Related Workers,31,,,6,2,42,54.04
79200,Fur Tailors and Related Workers,32,,,9,3,2,54.04
79200,Fur Tailors and Related Workers,33,,,11,5,2,54.04
79200,Fur Tailors and Related Workers,,,,9,3,3,54.04
79220,Fur Tailor,,,,,,,
79230,Fur Pattern Maker,,,,,,,
79240,Fur Grader and Matcher,,,,,,,
79250,Fur Cutter,,,,,,,
79260,Fur Nailer,,,,,,,
79290,Other Fur Tailors and Related Workers,,,,,,,
79300,Milliners and Hat Makers,,,,,,,
79310,"Hat Maker, General",21,,,6,2,42,61.36
79310,"Hat Maker, General",22,,,7,3,3,61.36
79310,"Hat Maker, General",23,,,9,3,2,61.36
79310,"Hat Maker, General",31,,,6,2,42,61.36
79310,"Hat Maker, General",32,,,7,3,2,61.36
79310,"Hat Maker, General",33,,,9,3,2,61.36
79310,"Hat Maker, General",,,,7,3,3,61.36
79320,"Milliner, General",,,,,,,
79330,HatBlockingMachine Operator,,,,,,,
79390,Other Milliners and Hat Makers,22,,,9,3,3,61.29
79390,Other Milliners and Hat Makers,32,,,9,3,2,61.29
79390,Other Milliners and Hat Makers,33,,,11,5,2,61.29
79390,Other Milliners and Hat Makers,,,,9,3,3,61.29
79400,Pattern Makers and Cutters,,,,,,,
79420,Garment Pattern Maker,31,,,6,2,3,60.77
79420,Garment Pattern Maker,33,,,11,5,1,60.77
79420,Garment Pattern Maker,,,,9,3,2,60.77
79430,Hat and Cap Pattern Maker,,,,,,,
79440,Garment Marker,,,,,,,
79450,"Garment Cutter, except Leather",21,,,6,2,42,60.77
79450,"Garment Cutter, except Leather",23,,,9,3,1,60.77
79450,"Garment Cutter, except Leather",,21,,,,2,60.77
79450,"Garment Cutter, except Leather",,,,9,3,2,60.77
79460,Leather Garment Cutter,,,,,,,
79470,"Glove Cutter, except Leather",,,,,,,
79475,"Glove Cutter, Leather or Other Material",,,,,,,
79480,Leather Glove Cutter,,,,,,,
79490,Other Patternmakers and Cutters,,,,9,3,2,60.77
79500,Sewers and Embroiderers,,,,9,3,2,58.54
79510,"Hand and Machine Sewer, General",11,,,9,3,42,50.9
79510,"Hand and Machine Sewer, General",23,,,9,3,1,50.9
79510,"Hand and Machine Sewer, General",31,51,,,,3,50.9
79510,"Hand and Machine Sewer, General",31,,,6,2,3,50.9
79510,"Hand and Machine Sewer, General",32,,,9,3,1,50.9
79510,"Hand and Machine Sewer, General",33,,,11,5,2,50.9
79510,"Hand and Machine Sewer, General",,51,,,,2,50.9
79510,"Hand and Machine Sewer, General",,,,9,3,2,50.9
79520,Garment Hand Sewer (except Leather and Fur),,,,9,3,2,54.04
79530,Leather Garment Hand Sewer,,,,9,3,2,54.04
79540,Fur Hand Sewer,,,,7,3,2,54.04
79550,SewingMachine Operator,,,,9,3,2,54.04
79560,Hand Embroiderer,,,,7,3,2,52.83
79565,"Embroiderer, Hand or Machine",32,,,7,3,1,58.54
79565,"Embroiderer, Hand or Machine",,,,7,3,2,58.54
79570,Machine Embroiderer,,,,,,,
79590,Other Sewers and Embroiderers,11,,,9,3,42,58.54
79590,Other Sewers and Embroiderers,23,,,9,3,1,58.54
79590,Other Sewers and Embroiderers,32,,,9,3,1,58.54
79590,Other Sewers and Embroiderers,33,,,11,5,1,58.54
79590,Other Sewers and Embroiderers,,,,9,3,2,58.54
79600,"Upholsterer or Related Worker, Specialisation Unknown",,,,,,,
79620,Furniture Upholsterer,23,,,9,3,2,69.33
79620,Furniture Upholsterer,31,,,6,2,42,69.33
79620,Furniture Upholsterer,33,,,9,3,2,69.33
79620,Furniture Upholsterer,,,,7,3,3,69.33
79630,Vehicle Upholsterer,,,,7,3,3,54.04
79640,Mattress Maker,33,,,11,5,2,59.95
79640,Mattress Maker,,,,9,3,3,59.95
79690,Other Upholsterers and Related Workers,,,,11,5,3,63.77
79900,"Tailors, Dressmakers, Sewers, Upholsterers and Related Workers Not Elsewhere Classified",,,,,,,
79920,"Sail, Tent and Awning Maker",11,,,7,3,42,59.79
79920,"Sail, Tent and Awning Maker",21,,,6,2,42,59.79
79920,"Sail, Tent and Awning Maker",23,,,9,3,2,59.79
79920,"Sail, Tent and Awning Maker",31,,,6,2,42,59.79
79920,"Sail, Tent and Awning Maker",33,,,9,3,2,59.79
79920,"Sail, Tent and Awning Maker",,21,,,,3,59.79
79920,"Sail, Tent and Awning Maker",,,,7,3,3,59.79
79930,Umbrella Maker,,,,7,3,3,54.04
79990,"Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers",31,,,6,2,42,59.24
79990,"Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers",,,,9,3,3,59.24
80000,Shoemakers and Leather Goods Makers,,,,,,,
80100,Shoemakers and Shoe Repairers,,,,,,,
80110,"Shoemaker, General",11,,,7,3,42,52.83
80110,"Shoemaker, General",21,,,6,2,42,52.83
80110,"Shoemaker, General",22,,,7,3,3,52.83
80110,"Shoemaker, General",23,,,9,3,2,52.83
80110,"Shoemaker, General",31,,,6,2,42,52.83
80110,"Shoemaker, General",32,,,7,3,2,52.83
80110,"Shoemaker, General",33,,,9,3,2,52.83
80110,"Shoemaker, General",,21,,,,3,52.83
80110,"Shoemaker, General",,,,7,3,3,52.83
80120,Orthopaedic Footwear Maker,,,,,,,
80130,Shoe Repairer,,,,7,3,3,62.54
80190,Other Shoemakers and Shoe Repairers,,,,7,3,3,54.04
80200,"Shoe Cutters, Lasters, Sewers, and Related Workers",,,,9,3,2,66.51
80215,Shoe PatternMaker,,,,,,,
80220,Clicker Cutter  (Machine),,,,9,3,2,54.04
80222,Shoe Cutter (Hand or Machine),31,,,6,2,3,50.9
80222,Shoe Cutter (Hand or Machine),33,,,11,5,3,50.9
80222,Shoe Cutter (Hand or Machine),,,,9,3,2,50.9
80225,Shoe Cutter (Hand),,,,,,,
80230,Uppers Preparer,,,,,,,
80235,Sole Pressman,,,,,,,
80240,Sole Fitter,,,,,,,
80245,Laster,,,,,,,
80250,Shoe Sewer (Hand or Machine),,,,9,3,2,54.04
80255,Shoe Finisher,,,,,,,
80290,"Other Shoe Cutters, Lasters, Sewers and Related Workers",32,,,9,3,2,55.65
80290,"Other Shoe Cutters, Lasters, Sewers and Related Workers",33,,,11,5,2,55.65
80290,"Other Shoe Cutters, Lasters, Sewers and Related Workers",,,,9,3,3,55.65
80300,Leather Goods Makers,,,,,,,
80310,"Leather Goods Maker, General",22,,,9,3,3,58.56
80310,"Leather Goods Maker, General",31,,,6,2,42,58.56
80310,"Leather Goods Maker, General",32,,,9,3,2,58.56
80310,"Leather Goods Maker, General",33,,,11,5,2,58.56
80310,"Leather Goods Maker, General",,,,9,3,3,58.56
80320,Saddler and Harness Maker,11,,,7,3,42,58.56
80320,Saddler and Harness Maker,21,,,6,2,42,58.56
80320,Saddler and Harness Maker,22,,,7,3,3,58.56
80320,Saddler and Harness Maker,23,,,9,3,2,58.56
80320,Saddler and Harness Maker,31,,,6,2,42,58.56
80320,Saddler and Harness Maker,33,,,9,3,2,58.56
80320,Saddler and Harness Maker,,,,7,3,3,58.56
80330,Leather Cutter,,,,9,3,3,58.56
80340,"Leather Sewer, Hand",,,,,,,
80350,"Leather Sewer, Machine",,,,,,,
80360,Leather Goods Assembler,,,,,,,
80390,Other Leather Goods Makers,23,,,9,3,2,58.56
80390,Other Leather Goods Makers,32,,,9,3,2,58.56
80390,Other Leather Goods Makers,33,,,11,5,2,58.56
80390,Other Leather Goods Makers,,,,9,3,3,58.56
81000,"Woodworker, Specialisation Unknown",31,,,6,2,3,60.75
81000,"Woodworker, Specialisation Unknown",32,,,9,3,1,60.75
81000,"Woodworker, Specialisation Unknown",33,,,11,5,1,60.75
81000,"Woodworker, Specialisation Unknown",,,,9,3,2,60.75
81100,Cabinetmakers,,,,,,,
81120,Cabinetmaker,21,,,6,2,42,57.2
81120,Cabinetmaker,22,,,7,3,3,57.2
81120,Cabinetmaker,23,,,9,3,2,57.2
81120,Cabinetmaker,31,,38,6,2,42,57.2
81120,Cabinetmaker,32,,,7,3,2,57.2
81120,Cabinetmaker,33,,,9,3,2,57.2
81120,Cabinetmaker,,,,7,3,3,57.2
81190,Other Cabinetmakers,32,,,7,3,2,70.98
81190,Other Cabinetmakers,33,,,9,3,2,70.98
81190,Other Cabinetmakers,,,,7,3,3,70.98
81200,Woodworkers,,,,9,3,2,54.38
81205,"Woodworking Machine Setter, General",,,,,,,
81208,"Woodworking MachineOperator, General",,,,9,3,2,57.2
81210,"Woodworking Machine SetterOperator, General",31,,,6,2,3,54.38
81210,"Woodworking Machine SetterOperator, General",32,,,9,3,1,54.38
81210,"Woodworking Machine SetterOperator, General",33,,,11,5,1,54.38
81210,"Woodworking Machine SetterOperator, General",,,,9,3,2,54.38
81220,Precision Sawyer,32,,,11,5,1,48.7
81220,Precision Sawyer,33,,,11,5,1,48.7
81220,Precision Sawyer,,21,,,,2,48.7
81220,Precision Sawyer,,,,11,5,2,48.7
81225,"Precision Sawyer, Hand or Machine",11,,,11,5,42,48.7
81225,"Precision Sawyer, Hand or Machine",22,,,11,5,2,48.7
81225,"Precision Sawyer, Hand or Machine",23,,,11,5,1,48.7
81225,"Precision Sawyer, Hand or Machine",31,,,11,5,3,48.7
81225,"Precision Sawyer, Hand or Machine",32,,,11,5,1,48.7
81225,"Precision Sawyer, Hand or Machine",33,,,11,5,1,48.7
81225,"Precision Sawyer, Hand or Machine",,,,11,5,2,48.7
81230,Wood Turner,21,,,6,2,42,58.31
81230,Wood Turner,22,,,9,3,3,58.31
81230,Wood Turner,23,,,9,3,2,58.31
81230,Wood Turner,31,,,6,2,42,58.31
81230,Wood Turner,33,,,11,5,2,58.31
81230,Wood Turner,,,,9,3,3,58.31
81240,WoodLathe SetterOperator,,,,,,,
81250,Wood ShapingMachine SetterOperator,,,,9,3,2,54.38
81260,WoodRoutingMachine SetterOperator,,,,,,,
81270,WoodPlaningMachine SetterOperator,,,,,,,
81275,Wood Planer,,,,9,3,2,54.38
81280,WoodSpindle CarvingMachine SetterOperator,33,,,9,3,1,57.2
81280,WoodSpindle CarvingMachine SetterOperator,,,,7,3,2,57.2
81290,Other WoodworkingMachine Operators,,,,11,5,2,57.2
81900,Cabinetmakers and Related Woodworkers Not Elsewhere Classified,,,,,,,
81920,CoachBody Builder,31,,,6,2,42,72.3
81920,CoachBody Builder,33,,,9,3,3,72.3
81920,CoachBody Builder,,,,7,3,42,72.3
81925,Cartwright,21,,,6,2,42,54.61
81925,Cartwright,22,,,7,3,3,54.61
81925,Cartwright,23,,,9,3,3,54.61
81925,Cartwright,31,,,6,2,42,54.61
81925,Cartwright,32,,,7,3,3,54.61
81925,Cartwright,33,,,9,3,3,54.61
81925,Cartwright,,12,,,,42,54.61
81925,Cartwright,,,,7,3,42,54.61
81930,Cooper,11,,,7,3,42,53.81
81930,Cooper,21,,,6,2,42,53.81
81930,Cooper,22,,,7,3,3,53.81
81930,Cooper,23,,,9,3,2,53.81
81930,Cooper,31,,,6,2,42,53.81
81930,Cooper,32,,,7,3,2,53.81
81930,Cooper,33,,,9,3,2,53.81
81930,Cooper,,12,,,,3,53.81
81930,Cooper,,,,7,3,3,53.81
81935,Wooden Pattern Maker,,,,,,,
81940,Wooden Model Maker,,,,7,3,3,57.2
81945,Wood Carver,,,,7,3,3,70.48
81950,Veneer Applier,,,,9,3,2,48.91
81955,Wooden Furniture Finisher,,,,7,3,3,48.91
81960,SmokingPipe Maker,11,,,7,3,42,48.91
81960,SmokingPipe Maker,22,,,7,3,3,48.91
81960,SmokingPipe Maker,23,,,9,3,2,48.91
81960,SmokingPipe Maker,31,,,6,2,42,48.91
81960,SmokingPipe Maker,33,,,9,3,2,48.91
81960,SmokingPipe Maker,,,31,7,3,3,48.91
81960,SmokingPipe Maker,,,,7,3,3,48.91
81965,Marquetry Inlayer,,,38,7,3,3,48.91
81965,Marquetry Inlayer,,,,7,3,3,48.91
81990,Other Cabinetmakers and Related Woodworkers,21,,,6,2,42,48.91
81990,Other Cabinetmakers and Related Woodworkers,22,,,9,3,3,48.91
81990,Other Cabinetmakers and Related Woodworkers,23,,,9,3,2,48.91
81990,Other Cabinetmakers and Related Woodworkers,31,,,6,2,42,48.91
81990,Other Cabinetmakers and Related Woodworkers,32,,31,9,3,2,48.91
81990,Other Cabinetmakers and Related Woodworkers,33,,,11,5,2,48.91
81990,Other Cabinetmakers and Related Woodworkers,,,,9,3,3,48.91
82000,Stone Cutters and Carvers,23,,,9,3,2,61.65
82000,Stone Cutters and Carvers,32,,,9,3,2,61.65
82000,Stone Cutters and Carvers,33,,,11,5,2,61.65
82000,Stone Cutters and Carvers,,,15,9,3,3,61.65
82000,Stone Cutters and Carvers,,,,9,3,2,61.65
82020,Stone Cutter and Finisher,33,,,11,5,2,58.61
82020,Stone Cutter and Finisher,,,,9,3,3,58.61
82030,Stone Grader,,,,9,3,2,61.65
82040,Stonework Layout Man,,,,,,,
82050,Stone LatheOperator,,,,,,,
82060,Stone Letter Cutter (Hand),,,,7,3,3,60.33
82070,Stone Carver (Hand),32,,,7,3,2,60.33
82070,Stone Carver (Hand),,,,7,3,3,60.33
82080,Monument CarverSetter,33,,,9,3,1,66.68
82080,Monument CarverSetter,,,,7,3,2,66.68
82090,Other Stone Cutters and Carvers,,,,9,3,2,60.33
83000,"Blacksmiths, Toolmakers and MachineTool Operators",11,,,9,3,42,55.31
83000,"Blacksmiths, Toolmakers and MachineTool Operators",31,,,6,2,42,55.31
83000,"Blacksmiths, Toolmakers and MachineTool Operators",32,,,9,3,1,55.31
83000,"Blacksmiths, Toolmakers and MachineTool Operators",33,,,11,5,1,55.31
83000,"Blacksmiths, Toolmakers and MachineTool Operators",,,,9,3,2,55.31
83100,"Blacksmiths, Hammersmiths and ForgingPress Operators",,,,,,,
83110,"Blacksmith, General",11,,,7,3,42,55.31
83110,"Blacksmith, General",21,,,6,2,42,55.31
83110,"Blacksmith, General",22,,,7,3,3,55.31
83110,"Blacksmith, General",23,,,9,3,2,55.31
83110,"Blacksmith, General",31,21,,,,42,55.31
83110,"Blacksmith, General",31,,,6,2,42,55.31
83110,"Blacksmith, General",32,,,7,3,2,55.31
83110,"Blacksmith, General",33,,,9,3,2,55.31
83110,"Blacksmith, General",,21,,,,3,55.31
83110,"Blacksmith, General",,,,7,3,3,55.31
83120,Hammersmith,,,,,,,
83130,DropHammer Operator,,,,9,3,2,55.31
83140,ForgingPress Operator,,,,,,,
83190,"Other Blacksmiths, Hammersmiths and ForgingPress Operators",22,,,9,3,3,55.31
83190,"Other Blacksmiths, Hammersmiths and ForgingPress Operators",33,,,11,5,2,55.31
83190,"Other Blacksmiths, Hammersmiths and ForgingPress Operators",,,,9,3,2,55.31
83200,"Toolmakers, Metal Pattern Makers and Metal Markers",,,,,,,
83210,"Toolmaker, Metal Pattern Maker and Metal Marker, General",23,,,9,3,2,60.75
83210,"Toolmaker, Metal Pattern Maker and Metal Marker, General",31,,,6,2,42,60.75
83210,"Toolmaker, Metal Pattern Maker and Metal Marker, General",32,,,7,3,2,60.75
83210,"Toolmaker, Metal Pattern Maker and Metal Marker, General",33,,,9,3,2,60.75
83210,"Toolmaker, Metal Pattern Maker and Metal Marker, General",,21,,,,3,60.75
83210,"Toolmaker, Metal Pattern Maker and Metal Marker, General",,,,7,3,3,60.75
83220,Tool and Die Maker,33,,,9,3,2,63.54
83220,Tool and Die Maker,,,,7,3,3,63.54
83230,Jig and Gauge Maker,,,,7,3,3,60.75
83240,Metal Pattern Maker (Foundry),,,,,,,
83250,Metal Marker,,,,7,3,2,57.25
83290,"Other Toolmakers, Metal Pattern Makers and Metal Markers",31,,,6,2,3,55.31
83290,"Other Toolmakers, Metal Pattern Makers and Metal Markers",,,,7,3,2,55.31
83300,MachineTool SetterOperators,,,,,,,
83305,"Metalworking Machine Setter, General",32,,,7,3,2,57.25
83305,"Metalworking Machine Setter, General",33,,,9,3,2,57.25
83305,"Metalworking Machine Setter, General",,,,7,3,3,57.25
83310,"Metalworking Machine SetterOperator, General",,,,,,,
83320,Lathe SetterOperator,23,,,9,3,2,60.91
83320,Lathe SetterOperator,31,,,6,2,42,60.91
83320,Lathe SetterOperator,33,,,9,3,2,60.91
83320,Lathe SetterOperator,,21,,,,3,60.91
83320,Lathe SetterOperator,,,,7,3,3,60.91
83330,MillingMachine SetterOperator,,,,9,3,3,57.25
83340,PlaningMachine SetterOperator,,,,,,,
83350,BoringMachine SetterOperator,,,,,,,
83360,DrillingMachine SetterOperator,33,,,11,5,2,57.25
83360,DrillingMachine SetterOperator,,,,9,3,3,57.25
83370,PrecisionGrindingMachine SetterOperator,,,,,,,
83380,HoningMachine SetterOperator,,,,,,,
83385,NumericalControlMachine SetterOperator,,,,,,,
83390,Other MachineTool SetterOperators,,,,9,3,3,62.59
83400,MachineTool Operators,,,,,,,
83410,"MachineTool Operator, General",31,,,6,2,3,71.09
83410,"MachineTool Operator, General",32,,,7,3,1,71.09
83410,"MachineTool Operator, General",33,,,9,3,1,71.09
83410,"MachineTool Operator, General",,,,7,3,2,71.09
83420,Lathe Operator,,,,,,,
83430,Milling Machine Operator,,,,,,,
83440,Planing MachineOperator,33,,41,11,5,1,57.25
83440,Planing MachineOperator,,,41,9,3,2,57.25
83440,Planing MachineOperator,,,,9,3,2,57.25
83450,Boring MachineOperator,31,,,6,2,3,57.25
83450,Boring MachineOperator,32,,,9,3,1,57.25
83450,Boring MachineOperator,33,,,11,5,1,57.25
83450,Boring MachineOperator,,,,9,3,2,57.25
83460,DrillingMachine Operator,,,,9,3,2,57.25
83465,Precision GrindingMachine Operator,33,,41,9,3,1,57.25
83465,Precision GrindingMachine Operator,,,,7,3,2,57.25
83470,HoningMachine Operator,,,,,,,
83475,MetalSawingMachine Operator,,,,,,,
83480,Automatic TransferMachine Operator,,,,,,,
83490,Other MachineTool Operators,,,,,,,
83500,"Metal Grinders, Polishers and Tool Sharpeners",33,,,11,5,2,57.25
83500,"Metal Grinders, Polishers and Tool Sharpeners",,,,9,3,3,57.25
83520,Buffing and PolishingMachine Operator,31,,,6,2,42,64.38
83520,Buffing and PolishingMachine Operator,33,,,11,5,2,64.38
83520,Buffing and PolishingMachine Operator,,,,9,3,3,64.38
83530,"Tool Grinder, Machine Tools",,,,,,,
83540,Cutting Instruments Sharpener,,,,9,3,3,57.25
83550,Saw Repairer and Sharpener,33,,,11,5,2,57.25
83550,Saw Repairer and Sharpener,,,,9,3,3,57.25
83560,Textile Card Grinder,,,,,,,
83590,"Other Metal Grinders, Polishers and Tool Sharpeners",31,,,6,2,42,55.63
83590,"Other Metal Grinders, Polishers and Tool Sharpeners",,,,9,3,3,55.63
83900,"Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,,,,,,
83915,Cutler,33,,,9,3,2,63.31
83915,Cutler,,,,7,3,3,63.31
83920,Gunsmith,21,21,,,,42,62.49
83920,Gunsmith,21,,,6,2,42,62.49
83920,Gunsmith,22,,,7,3,3,62.49
83920,Gunsmith,23,,,9,3,2,62.49
83920,Gunsmith,31,21,,,,42,62.49
83920,Gunsmith,31,,,6,2,42,62.49
83920,Gunsmith,33,,,9,3,2,62.49
83920,Gunsmith,,21,,,,3,62.49
83920,Gunsmith,,,,7,3,3,62.49
83930,Locksmith,21,,,6,2,42,60.06
83930,Locksmith,22,,,7,3,3,60.06
83930,Locksmith,23,,,9,3,2,60.06
83930,Locksmith,32,,,7,3,2,60.06
83930,Locksmith,33,,,9,3,2,60.06
83930,Locksmith,,21,,,,3,60.06
83930,Locksmith,,,,7,3,3,60.06
83940,Metal Spinner,,,,,,,
83950,Metal Former (Hand),,,,,,,
83960,MetalPress Operator,,,41,9,3,3,57.25
83960,MetalPress Operator,,,,9,3,3,57.25
83970,MetalBendingMachine Operator,,,,,,,
83980,PowerShear Operator,,,,,,,
83990,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",21,,,6,2,42,57.81
83990,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",22,,,7,3,2,57.81
83990,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",31,,,6,2,42,57.81
83990,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",32,,,7,3,2,57.81
83990,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",33,,,9,3,2,57.81
83990,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,,,7,3,3,57.81
84000,"Machinery Fitters, Machine Assemblers and PrecisionInstrument Makers (except Electrical)",,,,,,,
84100,Machinery Fitters and Machine Assemblers,23,,,9,3,2,66.2
84100,Machinery Fitters and Machine Assemblers,31,,,6,2,42,66.2
84100,Machinery Fitters and Machine Assemblers,32,,,7,3,2,66.2
84100,Machinery Fitters and Machine Assemblers,33,,,9,3,2,66.2
